Ram L. Kumar,University of North Carolina at Charlotte
Ram Kumar,University of North Carolina at Charlotte
Richard Souvenir,University of North Carolina at Charlotte
Jianping Fan,University of North Carolina at Charlotte
T. Mostafavi,University of North Carolina at Charlotte
William Ribarsky,University of North Carolina at Charlotte
Zhengchang Su,University of North Carolina at Charlotte
Susan M. Sell,University of North Carolina at Charlotte
Monica Johar,University of North Carolina at Charlotte
Monica S. Johar,University of North Carolina at Charlotte
Mohamed Shehab,University of North Carolina at Charlotte
Xintao Wu,University of North Carolina at Charlotte
Antonis C. Stylianou,University of North Carolina at Charlotte
Barry Wilkinson,University of North Carolina at Charlotte
Anthony Barry Wilkinson,University of North Carolina at Charlotte
Jun-tao Guo,University of North Carolina at Charlotte
Didier Dréau,University of North Carolina at Charlotte
Ann E. Loraine,University of North Carolina at Charlotte
William J. Tolone,University of North Carolina at Charlotte
Stephanie S. Robbins,University of North Carolina at Charlotte
Cem Saydam,University of North Carolina at Charlotte
Jamie Payton,University of North Carolina at Charlotte
Bülent Yener,Rensselaer Polytechnic Institute
Boleslaw K. Szymanski,Rensselaer Polytechnic Institute
Charles V. Stewart,Rensselaer Polytechnic Institute
Charles Stewart,Rensselaer Polytechnic Institute
Elliot Anshelevich,Rensselaer Polytechnic Institute
Mark K. Goldberg,Rensselaer Polytechnic Institute
Barbara Cutler,Rensselaer Polytechnic Institute
Joseph E. Flaherty,Rensselaer Polytechnic Institute
Joseph Flaherty,Rensselaer Polytechnic Institute
Sibel Adali,Rensselaer Polytechnic Institute
David L. Spooner,Rensselaer Polytechnic Institute
Mohammed Javeed Zaki,Rensselaer Polytechnic Institute
Mohammed J. Zaki,Rensselaer Polytechnic Institute
Mohammed Zaki,Rensselaer Polytechnic Institute
Carlos A. Varela,Rensselaer Polytechnic Institute
Carlos Varela,Rensselaer Polytechnic Institute
Christopher D. Carothers,Rensselaer Polytechnic Institute
Jeffrey C. Trinkle,Rensselaer Polytechnic Institute
Jeff Trinkle,Rensselaer Polytechnic Institute
Petros Drineas,Rensselaer Polytechnic Institute
Mukkai S. Krishnamoorthy,Rensselaer Polytechnic Institute
Mukkai Krishnamoorthy,Rensselaer Polytechnic Institute
Sanmay Das,Rensselaer Polytechnic Institute
Deborah L. McGuinness,Rensselaer Polytechnic Institute
Edwin H. Rogers,Rensselaer Polytechnic Institute
Francine Berman,Rensselaer Polytechnic Institute
Ana Milanova,Rensselaer Polytechnic Institute
David R. Musser,Rensselaer Polytechnic Institute
David Musser,Rensselaer Polytechnic Institute
Martin Hardwick,Rensselaer Polytechnic Institute
Robert McNaughton,Rensselaer Polytechnic Institute
Ephraim P. Glinert,Rensselaer Polytechnic Institute
Malik Magdon-Ismail,Rensselaer Polytechnic Institute
Jim Hendler,Rensselaer Polytechnic Institute
Yiling Chen,Harvard University
YiLing Chen,Harvard University
Stuart M. Shieber,Harvard University
Krzysztof Z. Gajos,Harvard University
Krzysztof Gajos,Harvard University
J. Gregory Morrisett,Harvard University
Radhika Nagpal,Harvard University
David M. Brooks,Harvard University
H. T. Kung,Harvard University
Salil P. Vadhan,Harvard University
Stephen Chong,Harvard University
Michael D. Smith,Harvard University
Barbara J. Grosz,Harvard University
Steven J. Gortler,Harvard University
David J. Malan,Harvard University
Margo I. Seltzer,Harvard University
David C. Parkes,Harvard University
Michael O. Rabin,Harvard University
Jonathan Zittrain,Harvard University
Henry H. Leitner,Harvard University
Harry R. Lewis,Harvard University
Jim Waldo,Harvard University
Leslie G. Valiant,Harvard University
Hanspeter Pfister,Harvard University
Ryan Prescott Adams,Harvard University
Ryan P. Adams,Harvard University
Michael Mitzenmacher,Harvard University
Keke Chen,Wright State University Main Campus
Thomas C. Hartrum,Wright State University Main Campus
Nikolaos G. Bourbakis,Wright State University Main Campus
Nikolaos Bourbakis,Wright State University Main Campus
Pascal Hitzler,Wright State University Main Campus
Mateen M. Rizki,Wright State University Main Campus
Shaojun Wang,Wright State University Main Campus
Thomas Wischgoll,Wright State University Main Campus
Travis E. Doom,Wright State University Main Campus
Yong Pei,Wright State University Main Campus
Thomas Sudkamp,Wright State University Main Campus
Amit P. Sheth,Wright State University Main Campus
Amit Sheth,Wright State University Main Campus
Jack S. N. Jean,Wright State University Main Campus
John C. Gallagher,Wright State University Main Campus
Guozhu Dong,Wright State University Main Campus
Clark A. Shingledecker,Wright State University Main Campus
Michael L. Raymer,Wright State University Main Campus
Meilin Liu,Wright State University Main Campus
Prabhaker Mateti,Wright State University Main Campus
Bin Wang 0002,Wright State University Main Campus
Ronald Taylor,Wright State University Main Campus
Ronald F. Taylor,Wright State University Main Campus
Soon Myoung Chung,Wright State University Main Campus
Soon M. Chung,Wright State University Main Campus
Chris Bourke,University of Nebraska - Lincoln
Sebastian G. Elbaum,University of Nebraska - Lincoln
Witawas Srisa-an,University of Nebraska - Lincoln
Myra B. Cohen,University of Nebraska - Lincoln
Anita Sarma,University of Nebraska - Lincoln
Byrav Ramamurthy,University of Nebraska - Lincoln
Sharad C. Seth,University of Nebraska - Lincoln
Sharad Seth,University of Nebraska - Lincoln
Leen-Kiat Soh,University of Nebraska - Lincoln
Gregg Rothermel,University of Nebraska - Lincoln
Richard F. Sincovec,University of Nebraska - Lincoln
Alvin J. Surkan,University of Nebraska - Lincoln
Ziguo Zhong,University of Nebraska - Lincoln
Peter Z. Revesz,University of Nebraska - Lincoln
David R. Swanson,University of Nebraska - Lincoln
David Swanson,University of Nebraska - Lincoln
Stephen E. Reichenbach,University of Nebraska - Lincoln
N. Variyam Vinodchandran,University of Nebraska - Lincoln
Vinodchandran Variyam,University of Nebraska - Lincoln
Charles Riedesel,University of Nebraska - Lincoln
Steve Goddard,University of Nebraska - Lincoln
Hong Jiang,University of Nebraska - Lincoln
Jitender S. Deogun,University of Nebraska - Lincoln
Ashok Samal,University of Nebraska - Lincoln
Berthe Y. Choueiry,University of Nebraska - Lincoln
Mehmet C. Vuran,University of Nebraska - Lincoln
Mehmet Can Vuran,University of Nebraska - Lincoln
Stephen D. Scott,University of Nebraska - Lincoln
Stephen Scott,University of Nebraska - Lincoln
Matthew B. Dwyer,University of Nebraska - Lincoln
Lisong Xu,University of Nebraska - Lincoln
Carrick Detweiler,University of Nebraska - Lincoln
Carlos Jensen,Oregon State University
Thinh P. Nguyen,Oregon State University
Thinh Nguyen,Oregon State University
Bechir Hamdaoui,Oregon State University
Kartikeya Mayaram,Oregon State University
Un-Ku Moon,Oregon State University
Paul Cull,Oregon State University
G. Alan Wang,Oregon State University
Alan Wang,Oregon State University
Cherri M. Pancake,Oregon State University
Gabor C. Temes,Oregon State University
Thomas G. Dietterich,Oregon State University
Thomas Glenn Dietterich,Oregon State University
Raviv Raich,Oregon State University
Alex Groce,Oregon State University
Alex David Groce,Oregon State University
Huaping Liu,Oregon State University
Alan Fern,Oregon State University
Alan Paul Fern,Oregon State University
T. Plant,Oregon State University
Christopher Scaffidi,Oregon State University
Glencora Borradaile,Oregon State University
Annette R. von Jouanne,Oregon State University
Mario E. Magaña,Oregon State University
Mario Edgardo Magaña,Oregon State University
Toshimi Minoura,Oregon State University
Margaret M. Burnett,Oregon State University
John G. Wager,Oregon State University
Ben Lee,Oregon State University
Pavan Kumar Hanumolu,Oregon State University
Sinisa Todorovic,Oregon State University
John P. Conley,Oregon State University
Prasad Tadepalli,Oregon State University
Terri S. Fiez,Oregon State University
Martin Erwig,Oregon State University
Mike Bailey,Oregon State University
Timothy A. Budd,Oregon State University
Ronald A. Metoyer,Oregon State University
Weng-Keen Wong,Oregon State University
Bella Bose,Oregon State University
Xiaoli Z. Fern,Oregon State University
Xiaoli Fern,Oregon State University
Xiaoli Zhang Fern,Oregon State University
Eugene Zhang,Oregon State University
Patrick Chiang,Oregon State University
John A. Roulier,University of Connecticut
Lester Lipsky,University of Connecticut
Keith Barker,University of Connecticut
Athanasios Bamis,University of Connecticut
Reda A. Ammar,University of Connecticut
Jinbo Bi,University of Connecticut
Alexander Russell,University of Connecticut
Alexander F. Russell,University of Connecticut
Mohammad Maifi Hasan Khan,University of Connecticut
Sanguthevar Rajasekaran,University of Connecticut
Chun-Hsi Huang,University of Connecticut
Ion I. Mandoiu,University of Connecticut
Swapna S. Gokhale,University of Connecticut
Dong-Guk Shin,University of Connecticut
T. C. Ting,University of Connecticut
Alexander A. Shvartsman,University of Connecticut
Zhijie Jerry Shi,University of Connecticut
Yufeng Wu,University of Connecticut
Robert McCartney,University of Connecticut
Laurent Michel,University of Connecticut
Steve C. Chiu,University of Connecticut
Steve Chiu,University of Connecticut
Jun-Hong Cui,University of Connecticut
Gerald L. Engel,University of Connecticut
Aggelos Kiayias,University of Connecticut
Steven A. Demurjian,University of Connecticut
Bing Wang,University of Connecticut
Thomas J. Peters,University of Connecticut
Yuriy Fofanov,University of Houston
Shishir K. Shah,University of Houston
Shishir Shah,University of Houston
Ernst L. Leiss,University of Houston
Omprakash Gnawali,University of Houston
Kam-Hoi Cheng,University of Houston
Jaspal Subhlok,University of Houston
Carlos Ordonez,University of Houston
Rong Zheng,University of Houston
Badrinath Roysam,University of Houston
Ricardo Vilalta,University of Houston
Rakesh M. Verma,University of Houston
Rakesh Verma,University of Houston
Shou-Hsuan Stephen Huang,University of Houston
Nikolaos V. Tsekos,University of Houston
Nouhad J. Rizk,University of Houston
Nouhad Rizk,University of Houston
Dvijesh Shastri,University of Houston
B. Montgomery Pettitt,University of Houston
Edgar Gabriel,University of Houston
Ioannis A. Kakadiaris,University of Houston
Barbara M. Chapman,University of Houston
Peggy Lindner,University of Houston
Yonghong Yan 0001,University of Houston
Ioannis Pavlidis,University of Houston
Ioannis T. Pavlidis,University of Houston
Zhigang Deng,University of Houston
S. Lennart Johnsson,University of Houston
Lennart Johnsson,University of Houston
Uday Kurkure,University of Houston
Marc Garbey,University of Houston
Olin Johnson,University of Houston
Olin G. Johnson,University of Houston
Chang Yun,University of Houston
Victoria Hilford,University of Houston
Christoph F. Eick,University of Houston
Christoph Eick,University of Houston
Willis K. King,University of Houston
Willis King,University of Houston
Albert Mo Kim Cheng,University of Houston
Albert M. K. Cheng,University of Houston
J. C. Huang,University of Houston
Weidong Shi,University of Houston
Jerzy W. Jaromczyk,University of Kentucky
Kenneth L. Calvert,University of Kentucky
Ruigang Yang,University of Kentucky
Mukesh Singhal,University of Kentucky
Jinze Liu,University of Kentucky
Jun Zhang 0001,University of Kentucky
Fuhua Cheng,University of Kentucky
Fuhua (Frank) Cheng,University of Kentucky
Tingjian Ge,University of Kentucky
Dakshnamoorthy Manivannan,University of Kentucky
Grzegorz W. Wasilkowski,University of Kentucky
Jane Huffman Hayes,University of Kentucky
Jim Griffioen,University of Kentucky
James Griffioen,University of Kentucky
Nathan Jacobs,University of Kentucky
Nathan T. Jacobs,University of Kentucky
Zongming Fei,University of Kentucky
Raphael A. Finkel,University of Kentucky
Victor W. Marek,University of Kentucky
W. Brent Seales,University of Kentucky
